index,source,translation,score
1889,Create a function that prints out a multiplication table up to 12.,Buat fungsi yang mencetak jadual pendaraban sehingga 12.,-0.9900566935539246
1890,Generate a PHP script to list all possible combinations of letters in a given string,Menjana skrip php untuk menyenaraikan semua kemungkinan kombinasi huruf dalam rentetan yang diberika...,0.022476617246866226
1891,Create an encryption function that takes a string as input and returns an encrypted string,Buat fungsi penyulitan yang mengambil rentetan sebagai input dan mengembalikan rentetan yang disulit...,-0.6656131744384766
1892,Build a web page to show a list of emails with a search bar.,Bina laman web untuk menunjukkan senarai e -mel dengan bar carian.,0.2259434461593628
1893,Solve the following equation.,Selesaikan persamaan berikut.,0.613325297832489
1894,Find the lowest common ancestor of the given nodes from a binary tree,Cari nenek moyang yang paling rendah dari nod yang diberikan dari pokok binari,-0.7043157815933228
1895,Create a Java program to generate a HashMap of strings and list of integers such that each entry in ...,Buat program Java untuk menghasilkan hashmap rentetan dan senarai bilangan bulat supaya setiap entri...,-0.0431959368288517
1896,Compress a given string to remove spaces and redundant characters.,Memampatkan rentetan yang diberikan untuk mengeluarkan ruang dan aksara yang berlebihan.,-0.3073444366455078
1897,Write a code to replace all occurrences of a given letter with a different letter,Tulis kod untuk menggantikan semua kejadian surat yang diberikan dengan huruf yang berbeza,-0.1930646300315857
1898,Identify the flags and the data type of the following instruction,Kenal pasti bendera dan jenis data arahan berikut,0.005600873380899429
1899,Generate a code that computes the sum of two given integers.,Menjana kod yang mengira jumlah dua bilangan bulat yang diberikan.,-0.14263908565044403
1900,Generate a C program to generate a combination the given numbers,Menjana program c untuk menghasilkan gabungan nombor yang diberikan,0.031187156215310097
1901,Design a database schema for a blog website,Reka skema pangkalan data untuk laman web blog,0.38193318247795105
1902,Create an algorithm to print out the following pattern,Buat algoritma untuk mencetak corak berikut,0.3907448947429657
1903,Generate an API in GoLang to retrieve user information from a database.,Menjana API di Golang untuk mendapatkan maklumat pengguna dari pangkalan data.,0.28222212195396423
1904,Generate a random 5-digit number.,Menjana nombor 5 digit secara rawak.,-0.10688106715679169
1905,Generate a JavaScript function to sort an array of strings alphabetically.,Menjana fungsi JavaScript untuk menyusun pelbagai rentetan mengikut abjad.,-0.09694160521030426
1906,Write a Python program using a for loop to sum up the even numbers in a given list.,Tulis program python menggunakan gelung untuk meringkaskan nombor walaupun dalam senarai tertentu.,-0.2212318331003189
1907,Generate a code that implements a successful binary search in an array.,Menjana kod yang melaksanakan carian binari yang berjaya dalam array.,0.050346460193395615
1908,Optimize a given Python script that reverse a string.,Mengoptimumkan skrip python yang diberikan yang membalikkan rentetan.,-0.41215455532073975
1909,Develop a program that can generate an array of random numbers between 0 and 10.,Membangunkan program yang boleh menjana pelbagai nombor rawak antara 0 dan 10.,0.10239970684051514
1910,Create an object-oriented programming library for JavaScript.,Buat perpustakaan pengaturcaraan berorientasikan objek untuk JavaScript.,0.22612996399402618
1911,Generate an SQL query to calculate the average cost of the products in a store.,Menjana pertanyaan SQL untuk mengira kos purata produk di kedai.,0.11047837138175964
1912,Edit this program to accept a string as an argument instead of a number,Edit program ini untuk menerima rentetan sebagai hujah dan bukannya nombor,-0.4128740131855011
1913,Design a program to check for palindromes,Reka Program untuk Memeriksa Palindromes,-0.16343936324119568
1914,Create an extension for a web browser that can display a list of recently visited sites in a popup w...,Buat lanjutan untuk penyemak imbas web yang boleh memaparkan senarai laman web baru -baru ini yang d...,-0.3692825734615326
1915,Generate code for a class in JavaScript that validates an email address.,Menjana kod untuk kelas dalam JavaScript yang mengesahkan alamat e -mel.,0.05112292990088463
1916,Write a function in python for finding a substring of a given string,Tulis fungsi di Python kerana mencari substring rentetan yang diberikan,-0.3976901173591614
1917,Create a queue that will store the messages sent by an application.,Buat giliran yang akan menyimpan mesej yang dihantar oleh permohonan.,-0.4964599311351776
1918,"Given a JavaScript array of numbers, write a function to filter out the even numbers.","Memandangkan pelbagai nombor JavaScript, tulis fungsi untuk menyaring nombor walaupun.",-0.6898974776268005
1919,Generate a SQL query to retrieve all user records from a users table sorted by email address in desc...,Menjana pertanyaan SQL untuk mengambil semua rekod pengguna dari jadual pengguna yang disusun mengik...,-0.40913093090057373
1920,Create a database table to store customer orders in MySQL,Buat jadual pangkalan data untuk menyimpan pesanan pelanggan di MySQL,0.42597639560699463
1921,Create a SQL table for storing customer information.,Buat jadual SQL untuk menyimpan maklumat pelanggan.,0.384451687335968
1922,Generate a function in Swift that takes an array of Strings and rearranges them in a random order.,Menjana fungsi dalam Swift yang mengambil pelbagai rentetan dan menyusun semula mereka dalam urutan ...,-0.27747052907943726
1923,Generate a Python function that rearranges the characters of a string such that no character repeats...,Menjana fungsi python yang menyusun semula watak -watak rentetan supaya tiada watak mengulangi secar...,-0.5672003626823425
1924,Write a SQL query to extract the names and ages from a given table.,Tulis pertanyaan SQL untuk mengekstrak nama dan umur dari jadual yang diberikan.,-0.03732038289308548
1925,Write a function to convert a string to lowercase.,Tulis fungsi untuk menukar rentetan ke huruf kecil.,-0.3679870665073395
1926,Generate a regular expression for validating ISBN-13 numbers.,Menjana ungkapan biasa untuk mengesahkan nombor ISBN-13.,-0.2526693046092987
1927,Create a program to sort an array of strings alphabetically.,Buat program untuk menyusun pelbagai rentetan mengikut abjad.,-0.13472718000411987
1928,"Given a list of integers, calculate the standard deviation.","Memandangkan senarai bilangan bulat, hitung sisihan piawai.",-0.5538689494132996
1929,Generate a function to add two strings together.,Menjana fungsi untuk menambah dua rentetan bersama -sama.,-0.9589747786521912
1930,Optimize the query to O(log n).,Mengoptimumkan pertanyaan kepada O (log n).,-0.5483424067497253
1931,Generate a list of 2-digit numbers that are divisible by 3,Menjana senarai nombor 2 digit yang boleh dibahagikan dengan 3,-0.09977047145366669
1932,Generate a Python class that defines the properties and methods of a circle,Menjana kelas python yang mentakrifkan sifat dan kaedah bulatan,-0.1828165054321289
1933,Perform Bubble Sort on the given array,Lakukan jenis gelembung pada array yang diberikan,-0.4647292494773865
1934,Create a Caesar Cipher to encode a given string.,Buat cipher caesar untuk menyandikan rentetan yang diberikan.,-0.9105257391929626
1935,Construct a Java method to print the rightmost digit of an integer.,Bina kaedah Java untuk mencetak digit paling kanan integer.,-0.3043306767940521
1936,Create an HTML page outputting the following string,Buat halaman HTML yang mengeluarkan rentetan berikut,-0.10158173739910126
1937,Implement the quicksort algorithm.,Melaksanakan algoritma QuickSort.,-0.23821476101875305
1938,Offer a suggestion for increasing the performance of the following Python Script,Menawarkan cadangan untuk meningkatkan prestasi skrip python berikut,-0.26392704248428345
1939,Design a greedy algorithm to find a minimum spanning tree.,Reka bentuk algoritma tamak untuk mencari pokok yang merangkumi minimum.,-0.6262975335121155
1940,Write a Python program to convert miles to kilometers,Tulis program python untuk menukar batu ke kilometer,-0.6154158711433411
1941,Write a Python script to generate a dictionary with counts of unique characters in a given string.,Tulis skrip python untuk menghasilkan kamus dengan tuduhan watak unik dalam rentetan yang diberikan.,-0.5560405850410461
1942,Generate a set of 10 random passwords with length of at least 8 characters that contain at least one...,Menjana satu set 10 kata laluan rawak dengan panjang sekurang -kurangnya 8 aksara yang mengandungi s...,0.3423762917518616
1943,Write a code snippet to print the binary representation of a given number.,Tulis coretan kod untuk mencetak perwakilan binari nombor tertentu.,-0.28626516461372375
1944,Construct a program that recognizes and prints the vowel characters in a given string.,Membina program yang mengiktiraf dan mencetak aksara vokal dalam rentetan yang diberikan.,-0.25532665848731995
1945,Construct a SQL query to display table data from 'users' table.,Bina pertanyaan SQL untuk memaparkan data jadual dari jadual 'Pengguna'.,-0.411232590675354
1946,Formulate a function to traverse a binary search tree in-order.,Merumuskan fungsi untuk melintasi pokok carian binari dalam pesanan.,-0.5109801888465881
1947,Extend the code to include a call to a given library,Lanjutkan kod untuk memasukkan panggilan ke perpustakaan yang diberikan,-0.5565181374549866
1948,Write a SQL code snippet to print the names and department of every employee in the Employees table,Tulis coretan kod SQL untuk mencetak nama dan jabatan setiap pekerja di Jadual Pekerja,0.2600197196006775
1949,Write an SQL query to group rows of a table by a given column and then get the count of each group.,Tulis pertanyaan SQL ke baris kumpulan jadual dengan lajur yang diberikan dan kemudian dapatkan kira...,-0.4306505024433136
1950,Create a function that takes two strings and returns a new string with the characters in the second ...,Buat fungsi yang mengambil dua rentetan dan mengembalikan rentetan baru dengan watak -watak dalam re...,-0.5538665652275085
1951,Generate a function to remove repeated characters in a given string.,Menjana fungsi untuk mengeluarkan aksara berulang dalam rentetan yang diberikan.,-0.32604020833969116
