index,source,translation,score
3924,Generate a code snippet to validate the form input in a Javascript application.,Menjana coretan kod untuk mengesahkan input borang dalam aplikasi JavaScript.,0.1784955859184265
3925,Implement a function that returns the number of times a substring is present in a given string.,Melaksanakan fungsi yang mengembalikan bilangan kali substring hadir dalam rentetan yang diberikan.,-0.6867770552635193
3926,Write a Python code snippet to flatten the given list.,Tulis coretan kod python untuk meratakan senarai yang diberikan.,0.19600124657154083
3927,Generate a Java method for sorting an array of integers using selection sort.,Menjana kaedah Java untuk menyusun pelbagai bilangan bulat menggunakan jenis pemilihan.,-0.4924995005130768
3928,Suggest a data structure which can store key-value pairs.,Cadangkan struktur data yang boleh menyimpan pasangan nilai kunci.,0.28862759470939636
3929,Generate a decorator that counts the number of requests to a function and stores that number in a re...,Menjana penghias yang mengira bilangan permintaan ke fungsi dan menyimpan nombor tersebut dalam pend...,-0.5819755792617798
3930,Implement a function that takes in two strings and prints out the longest common subsequence.,Melaksanakan fungsi yang mengambil dua rentetan dan mencetak seterusnya yang paling lama.,-0.8495681881904602
3931,Sort a given four digit number in ascending order,Susun nombor empat digit yang diberikan dalam urutan menaik,0.48910269141197205
3932,Compute the sum of an array of integer numbers using a parallel approach.,Kirakan jumlah pelbagai nombor integer menggunakan pendekatan selari.,-0.17269474267959595
3933,Write a class that receives a string in its constructor and returns the reverse of that string in it...,Tulis kelas yang menerima rentetan dalam pembina dan mengembalikan sebaliknya rentetan itu dalam kae...,-0.5399386882781982
3934,Suggest a way to make the following code more efficient,Cadangkan cara untuk menjadikan kod berikut lebih cekap,0.3168098032474518
3935,Convert an array of hexadecimal strings to decimal numbers with a Python script.,Tukar pelbagai rentetan heksadesimal ke nombor perpuluhan dengan skrip python.,-0.47374340891838074
3936,Write a Python function to sort an array of numbers in descending order.,Tulis fungsi python untuk menyusun pelbagai nombor dalam urutan menurun.,0.09257741272449493
3937,Design a schema for a given database table.,Reka bentuk skema untuk jadual pangkalan data yang diberikan.,0.0044201817363500595
3938,Generate a JavaScript code snippet to retrieve the value of a query string parameter.,Menjana coretan kod JavaScript untuk mendapatkan nilai parameter rentetan pertanyaan.,-0.5912306904792786
3939,Generate a stack trace for the following Python program,Menjana jejak timbunan untuk program python berikut,-0.4084647595882416
3940,Generate a random password.,Menghasilkan kata laluan rawak.,-0.08920513093471527
3941,Write an algorithm to search for a given string in an ordered array of strings.,Tulis algoritma untuk mencari rentetan yang diberikan dalam pelbagai rentetan yang diperintahkan.,-0.10930949449539185
3942,Construct a C program that will search for a given string in an array of strings.,Membina program C yang akan mencari rentetan yang diberikan dalam pelbagai rentetan.,-0.6291931867599487
3943,Generate a regular expression pattern that matches any valid 10-digit phone number.,Menjana corak ekspresi biasa yang sepadan dengan mana-mana nombor telefon 10 digit yang sah.,-0.057632025331258774
3944,Write a SQL query that groups information by a specified value and calculates the average value of t...,Tulis pertanyaan SQL yang kumpulan maklumat dengan nilai yang ditentukan dan mengira nilai purata ku...,-0.21673040091991425
3945,Write a code to reverse a stack.,Tulis kod untuk membalikkan timbunan.,-0.18905335664749146
3946,Create a function that takes a string and returns the string with the first letter of each word capi...,Buat fungsi yang mengambil rentetan dan mengembalikan rentetan dengan huruf pertama setiap perkataan...,-0.4016352593898773
3947,Predict the result of the following JavaScript expression.,Ramalkan hasil ekspresi JavaScript berikut.,0.2257532775402069
3948,Write a Python program to create a dictionary of the elements in a list and their frequency count.,Tulis program Python untuk membuat kamus unsur -unsur dalam senarai dan kiraan kekerapannya.,0.16670967638492584
3949,Create a program to sort a given array of integers.,Buat program untuk menyusun pelbagai integer yang diberikan.,-0.1124531477689743
3950,Remove the duplicates from this linked list.,Keluarkan pendua dari senarai yang dipautkan ini.,-0.5879276394844055
3951,Develop a function to generate pairs of numbers whose product is a given number.,Membangunkan fungsi untuk menjana pasangan nombor yang produknya adalah nombor tertentu.,-0.6728898882865906
3952,Design a program to convert a given array of integers into their corresponding binary representation...,Reka bentuk program untuk menukar pelbagai bilangan bulat ke dalam perwakilan binari yang sepadan.,-0.6570137143135071
3953,Write a function that takes an arbitrary number of numbers as arguments and returns the smallest num...,Tulis fungsi yang mengambil nombor sewenang -wenangnya sebagai argumen dan mengembalikan nombor terk...,-0.4457493722438812
3954,Finish the following code so that it prints out the multiplication table of a given number 'n',Selesaikan kod berikut supaya ia mencetak jadual pendaraban nombor 'n',-0.45447322726249695
3955,Generate a random 4-digit password.,Menjana kata laluan 4 digit secara rawak.,0.3892034888267517
3956,What is the most efficient way to sort an array of size N using insertions sort?,Apakah cara yang paling berkesan untuk menyusun pelbagai saiz n menggunakan jenis penyisipan?,-0.39812079071998596
3957,Create a JavaScript function that splits a string into an array of characters.,Buat fungsi JavaScript yang memisahkan rentetan ke dalam pelbagai aksara.,0.044835396111011505
3958,Write a JavaScript function to convert a Unicode string to an ASCII string,Tulis fungsi JavaScript untuk menukar rentetan unicode ke rentetan ASCII,0.30087360739707947
3959,Come up with a correct function to calculate the length of a linked list in Python,Datang dengan fungsi yang betul untuk mengira panjang senarai yang dipautkan dalam Python,-0.2780415713787079
3960,Construct an HTML page that displays current time with clock tick effect.,Bina halaman HTML yang memaparkan masa semasa dengan kesan kutu jam.,-0.3165487051010132
3961,Generate a function to validate a string if it contains only alphabets.,Menjana fungsi untuk mengesahkan rentetan jika hanya mengandungi huruf.,-0.3777107894420624
3962,Convert the given MongoDB query to equivalent SQL query,Tukar pertanyaan MongoDB yang diberikan kepada pertanyaan SQL yang setara,-0.09598863124847412
3963,Write a JavaScript algorithm to check if a given string contains all the characters of another given...,Tulis algoritma JavaScript untuk memeriksa sama ada rentetan yang diberikan mengandungi semua aksara...,0.1563355028629303
3964,Design an algorithm to rotate a given array of size n in-place.,Reka bentuk algoritma untuk memutar pelbagai saiz n di tempat.,-0.6501994132995605
3965,Translate the following design into a working software module,Terjemahkan reka bentuk berikut ke dalam modul perisian kerja,0.1441911906003952
3966,Write a CSS code snippet to change the font color of a paragraph element to blue.,Tulis coretan kod CSS untuk menukar warna fon elemen perenggan menjadi biru.,0.3904544711112976
3967,Write a function to take a list of strings and return the most common string,Tulis fungsi untuk mengambil senarai rentetan dan kembalikan rentetan yang paling biasa,-0.3506937325000763
3968,Create a command line calculator using Python,Buat kalkulator baris arahan menggunakan python,0.18899039924144745
3969,Create a program that computes the average age of a list.,Buat program yang mengira umur purata senarai.,-0.1780712902545929
3970,Write a code to convert an integer to a corresponding Roman numeral.,Tulis kod untuk menukar integer ke angka Roman yang sepadan.,0.08808580040931702
3971,Generate a numerical sequence using the given differences,Menjana urutan berangka menggunakan perbezaan yang diberikan,-0.07366327941417694
3972,Compute the sum of all the values in a list.,Kirakan jumlah semua nilai dalam senarai.,0.3579254448413849
3973,Generate a program which sorts an array of integers quickly.,Menjana program yang menyusun pelbagai integer dengan cepat.,-0.3184848725795746
3974,Suggest a completion to the following C++ program:,Cadangkan penyelesaian kepada program C ++ berikut:,-0.0019442811608314514
3975,Generate a random matrix of size 5x5.,Menjana matriks rawak saiz 5x5.,-0.547076404094696
3976,Parse the following JSON string.,Menghuraikan rentetan JSON berikut.,-0.40103283524513245
3977,Write a function to print out the reversed version of a given linked list.,Tulis fungsi untuk mencetak versi terbalik senarai yang dipautkan.,-0.4697895348072052
3978,Generate a program to check for balanced parentheses in a given string.,Menjana program untuk memeriksa tanda kurung yang seimbang dalam rentetan yang diberikan.,-0.4465923607349396
3979,Generate a binary search algorithm in Java,Menjana algoritma carian binari di Java,-0.06985965371131897
3980,Generate a Python script to cluster handwritten numbers by a given similarity metric.,Menjana skrip python untuk kelompok nombor tulisan tangan dengan metrik persamaan yang diberikan.,-0.32156044244766235
3981,Compose a program in Python to convert every word of a given string to uppercase letters.,Tuliskan program dalam python untuk menukar setiap perkataan rentetan yang diberikan kepada huruf be...,0.2659998834133148
3982,Design a JavaScript program to format a given date according to the given format,Reka Program JavaScript untuk memformat tarikh yang diberikan mengikut format yang diberikan,0.18412666022777557
3983,Generate a JavaScript function that takes an array of numbers as an argument and returns the smalles...,Menjana fungsi JavaScript yang mengambil pelbagai nombor sebagai hujah dan mengembalikan nombor terk...,-0.0555141381919384
