index,source,translation,score
2751,Construct a short story about a couple of boxers whose lives suddenly take a dramatic turn for the w...,Membina cerita pendek tentang beberapa peninju yang hidupnya tiba -tiba mengambil giliran dramatik y...,-0.2142944186925888
2752,Generate an algorithm to find the average of a given set of numbers.,Menjana algoritma untuk mencari purata set nombor yang diberikan.,0.10952478647232056
2753,Create a JavaScript module to make an AJAX request to fetch the current temperature of a given city.,Buat modul JavaScript untuk membuat permintaan Ajax untuk mengambil suhu semasa bandar tertentu.,-0.04872957244515419
2754,Generate a valid SQL query to sort a list of names alphabetically.,Menjana pertanyaan SQL yang sah untuk menyusun senarai nama mengikut abjad.,-0.04985904321074486
2755,Generate a polynomial of degree n with random coefficients.,Menjana polinomial darjah N dengan pekali rawak.,-0.5335692167282104
2756,Formulate an algorithm to check if a given number is a perfect square,Merumuskan algoritma untuk memeriksa sama ada nombor tertentu adalah persegi yang sempurna,0.21950434148311615
2757,Create a web service that takes in a longitude and latitude and returns the corresponding address.,Buat perkhidmatan web yang mengambil bujur dan latitud dan mengembalikan alamat yang sepadan.,0.02777225896716118
2758,Generate a calendar for the given month and year,Menjana kalendar untuk bulan dan tahun yang diberikan,0.21128082275390625
2759,Rewrite the following function to use a while loop instead of a for loop.,Tulis semula fungsi berikut untuk menggunakan gelung sementara dan bukannya untuk gelung.,-0.7557008266448975
2760,Create a Swift function that takes an array of integers as a parameter and returns its elements as a...,Buat fungsi pantas yang mengambil pelbagai bilangan bulat sebagai parameter dan mengembalikan unsur-...,-0.097669318318367
2761,Create a JavaScript class that contains a constructor and a method for returning the length of the g...,Buat kelas JavaScript yang mengandungi pembina dan kaedah untuk mengembalikan panjang rentetan yang ...,-0.41415834426879883
2762,Write code to find the first non-repeating character in a given string.,Tulis kod untuk mencari watak yang tidak berulang pertama dalam rentetan yang diberikan.,-0.22384200990200043
2763,Develop a code to generate a random string of alphabetic characters of a specific length.,Membangunkan kod untuk menghasilkan rentetan rawak aksara abjad pada panjang tertentu.,0.1770903617143631
2764,Generate a program to extend the coverage of a set of tests by detecting branches which have not bee...,Menjana program untuk memperluaskan liputan satu set ujian dengan mengesan cawangan yang belum dilin...,-0.23718062043190002
2765,Write a MySQL procedure to calculate the average of a given column in a table.,Tulis prosedur MySQL untuk mengira purata lajur yang diberikan dalam jadual.,-0.007878642529249191
2766,Identify all the special characters in the string '#Test@123',Kenal pasti semua watak khas dalam rentetan '#ujian@123',-0.5169097781181335
2767,Write a SQL query to retrieve all entries from the table ordered by the given column name.,Tulis pertanyaan SQL untuk mengambil semua penyertaan dari jadual yang diperintahkan oleh nama lajur...,-0.5721043944358826
2768,Construct an algorithm to partition the given list into two parts,Bina algoritma untuk memisahkan senarai yang diberikan kepada dua bahagian,0.5715395212173462
2769,Construct an algorithm to change all characters in a string to upper case letters.,Bina algoritma untuk menukar semua aksara dalam rentetan ke huruf besar.,0.06573210656642914
2770,Initilize a new array of size n with all zeros.,Init merangkumi pelbagai saiz n dengan semua sifar.,-0.7614390254020691
2771,Develop a code to isolate an array of strings that contain a given substring.,Membangunkan kod untuk mengasingkan pelbagai rentetan yang mengandungi substring yang diberikan.,-0.28021931648254395
2772,Write a function with two input arguments to calculate the area of a square,Tulis fungsi dengan dua argumen input untuk mengira kawasan persegi,-0.24137863516807556
2773,Generate a unique password of length 8 that contains a special character.,Menjana kata laluan panjang panjang 8 yang mengandungi watak khas.,-0.676436185836792
2774,Generate code in order to calculate the Levenshtein distance between two strings.,Menjana kod untuk mengira jarak levenshtein antara dua rentetan.,-0.44362807273864746
2775,Use the sort method to sort the following array of strings in alphabetical order.,Gunakan kaedah jenis untuk menyusun pelbagai rentetan berikut dalam susunan abjad.,-0.28194060921669006
2776,Construct an algorithm to solve the Letter-Tile Puzzle using Depth-first Search,Bina algoritma untuk menyelesaikan teka-teki jubin huruf menggunakan carian mendalam pertama,-0.1851806938648224
2777,Generate a Python script to calculate the factorial of a number.,Menjana skrip python untuk mengira faktorial nombor.,-0.05130862072110176
2778,Identify bugs in the following snippet of JavaScript code.,Kenal pasti bug dalam coretan kod JavaScript berikut.,0.0630447044968605
2779,Generate a program that takes a list of numbers and prints the sum of even numbers and the sum of od...,Menjana program yang mengambil senarai nombor dan mencetak jumlah nombor dan jumlah nombor ganjil.,-0.5849781632423401
2780,Generate a correct Python program to build an inverted index.,Menjana program python yang betul untuk membina indeks terbalik.,0.04999911040067673
2781,Identify the bug in the following code and fix it.,Kenal pasti pepijat dalam kod berikut dan selesaikannya.,-0.3434712886810303
2782,Write code to generate random numbers from a given range.,Tulis kod untuk menjana nombor rawak dari julat tertentu.,-0.05422784760594368
2783,How would you create an algorithm to sort a list of numbers in ascending order?,Bagaimanakah anda membuat algoritma untuk menyusun senarai nombor dalam urutan menaik?,0.4160100817680359
2784,Rewrite the following piece of code in Rust.,Tulis semula kod berikut dalam karat.,-0.20744267106056213
2785,Write a Ruby script to get the intersection of two arrays,Tulis skrip ruby untuk mendapatkan persimpangan dua tatasusunan,-0.7138493061065674
2786,Generate a MySQL query to select the name and date of birth of the oldest and youngest persons in a ...,Menjana pertanyaan MySQL untuk memilih nama dan tarikh kelahiran orang tertua dan termuda dalam jadu...,-0.13592293858528137
2787,Generate a list of the top 5 most frequent words in a given text,Menghasilkan senarai 5 perkataan paling kerap dalam teks tertentu,0.4250433146953583
2788,Construct a Python program to round the number up to the nearest integer,Bina program python untuk mengadakan nombor sehingga integer terdekat,-0.6027108430862427
2789,Construct a neural network model for sentiment analysis.,Membina model rangkaian saraf untuk analisis sentimen.,0.509650707244873
2790,Create a machine learning algorithm that can predict the sentiment of a given text.,Buat algoritma pembelajaran mesin yang boleh meramalkan sentimen teks tertentu.,0.3491155207157135
2791,Splice a given string  with a given separator and return the result.,Sambungan rentetan yang diberikan dengan pemisah yang diberikan dan mengembalikan hasilnya.,-0.6834129691123962
2792,Create a function to calculate the probability of an event occuring given a set of data.,Buat fungsi untuk mengira kebarangkalian peristiwa yang berlaku diberikan satu set data.,-0.4116075932979584
2793,Create an AI-driven chatbot,Buat chatbot yang didorong AI,0.52968430519104
2794,Generate a query to sum up all the purchase prices from a given table.,Menjana pertanyaan untuk meringkaskan semua harga pembelian dari jadual yang diberikan.,-0.3206356167793274
2795,Generate a code to shuffle an array of strings randomly.,Menjana kod untuk mengosongkan pelbagai rentetan secara rawak.,-0.2505424916744232
2796,Develop a database which stores user login details and passwords.,Membangunkan pangkalan data yang menyimpan butiran log masuk dan kata laluan pengguna.,0.435007780790329
2797,Create a code that calculates the mean of a given array of numbers in C language.,Buat kod yang mengira min bagi pelbagai nombor dalam bahasa C.,-0.6070889830589294
2798,Create a program that takes two strings and checks if the characters in the first string form a subs...,Buat program yang mengambil dua rentetan dan cek jika watak -watak dalam rentetan pertama membentuk ...,-0.3564707636833191
2799,Write an Apache Spark program to calculate the average rating of a given set of users.,Tulis program Apache Spark untuk mengira penarafan purata satu set pengguna yang diberikan.,-0.05072839930653572
2800,Design a program that takes a user-defined list of people and sorts them in ascending order of age.,Reka bentuk program yang mengambil senarai orang yang ditakrifkan oleh pengguna dan menyusunnya dala...,0.053574007004499435
2801,Propose a possible optimization for the following code,Mencadangkan pengoptimuman yang mungkin untuk kod berikut,0.09020902216434479
2802,Write a Regular Expression pattern to capture emails from text.,Tulis corak ekspresi biasa untuk menangkap e -mel dari teks.,-0.3267069160938263
2803,Design a table of customer orders in a Microsoft SQL server database.,Reka bentuk jadual pesanan pelanggan dalam pangkalan data Microsoft SQL Server.,0.4465666711330414
2804,Write a Python function to compute the frequency of unique words from a given string.,Tulis fungsi python untuk mengira kekerapan kata -kata unik dari rentetan yang diberikan.,-0.3326133191585541
2805,Modify the Python script to store the correlation coefficients in an array.,Ubah suai skrip python untuk menyimpan pekali korelasi dalam array.,-0.17269709706306458
2806,Design a C++ program to convert a given number to it’s octal representation.,Reka bentuk program C ++ untuk menukar nombor yang diberikan kepada perwakilan oktal.,-0.4926043450832367
2807,Write a code to split a string into substrings based on a given delimiter.,Tulis kod untuk memecah rentetan ke dalam substrings berdasarkan pembatas yang diberikan.,-0.12897223234176636
2808,Generate a code to remove all the white spaces from a given string.,Menjana kod untuk mengeluarkan semua ruang putih dari rentetan yang diberikan.,-0.3275054395198822
2809,Create a command line interface program that prints out the average of a list of numbers.,Buat program antara muka baris arahan yang mencetak purata senarai nombor.,-0.5749832987785339
2810,Write an algorithm to convert a given list of strings to their corresponding integer values.,Tulis algoritma untuk menukar senarai rentetan yang diberikan kepada nilai integer yang sepadan.,0.08083024621009827
